operation_date,document_number,debit,credit,amount,direction,counterparty_name,counterparty_inn,counterparty_kpp,counterparty_account,counterparty_bik,counterparty_bank_name,payment_purpose,debtor_code,document_type,source_file,source_file_path,source_file_hash,source_sheet,source_row_number
2025-05-07,1509,0.0,17506.2,17506.2,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810366000016714 в ПАО Сбербанк г Москва",7106023201,710601001,40702810366000016714,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА Ф ЭНГЕЛЬСА 12. СУММА 17506-20 В Т.Ч. НДС(10%) 1591-47,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4052
2025-05-07,1448,0.0,16682.4,16682.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000016696 в ПАО Сбербанк г Москва",7106023201,710601001,40702810866000016696,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ЗАОКСКИЙ АВТОДОРОЖНАЯ 1Б. СУММА 16682-40 В Т.Ч. НДС(10%) 1516-58,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4053
2025-05-07,1713,0.0,5305.6,5305.6,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000015986 в ПАО Сбербанк г Москва",7106023201,710601001,40702810166000015986,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ПЛАВСК ОСТРОВСКОГО 7. СУММА 5305-60 В Т.Ч. НДС(10%) 482-33,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4054
2025-05-07,1202,0.0,15355.6,15355.6,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000001776 в ПАО Сбербанк г Москва",7106023201,713001001,40702810966000001776,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 НОВОМОСКОВСК ПЕРВОМАЙСКАЯ 83. СУММА 15355-60 В Т.Ч. НДС(10%) 1395-96,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4055
2025-05-07,50190,0.0,7619.0,7619.0,credit,"Общество с ограниченной ответственностью ""Деловые Линии"" Р/С 40702810432000001751",7826156685,997650001,30302810100000001013,044525593,"АО ""АЛЬФА-БАНК"" г Москва","Возврат излишне перечисл. ден. средств за услуги по акту сверки б/н от 05.05.25 Сумма 7619-00, в т.ч. НДС(20) - 1269-83",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4056
2025-05-07,2362,0.0,8755.4,8755.4,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000043953 в ПАО Сбербанк г Москва",7604336782,760401001,40702810130000043953,040349602,КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 МОСКВА ВЕРНИСАЖНАЯ 13СУММА 8755-40В Т.Ч. НДС(10%) 795-95,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4057
2025-05-07,1596,0.0,2800.0,2800.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000077959 в ПАО Сбербанк г Москва",9723095473,772301001,40702810440000077959,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 РОШАЛЬ КОСЯКОВА 4СУММА 2800-00В Т.Ч. НДС(10%) 254-55,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4058
2025-05-07,1621,0.0,1400.0,1400.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000080371 в ПАО Сбербанк г Москва",9723095473,772301001,40702810840000080371,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 ЗАРАЙСК КВ ЮЖНЫЙ 14СУММА 1400 -00В Т.Ч. НДС(10%) 127-27,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4059
2025-05-07,1847,0.0,1800.0,1800.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000090915 в ПАО Сбербанк г Москва",9723095473,772301001,40702810940000090915,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 РУЗА ДОРОХОВО НЕВКИПЕЛОГО 4АСУММА 1800-00В Т.Ч. НДС(10%) 163-64,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4060
2025-05-12,1276,0.0,25229.8,25229.8,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,710601001,40702810866000015383,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Узловая Заводская 32 пом 2. Сумма 25229-80 В т.ч. НДС(10%) 2293-62,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4008
2025-05-12,2022,0.0,2000.0,2000.0,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,710601001,40702810866000016175,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Алексин Тульская зд 141 к1. Сумма 2000-00 В т.ч. НДС(10%) 181-82,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4009
2025-05-12,2059,0.0,13200.0,13200.0,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,713001001,40702810566000013151,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Богородицк Защитная 10. Сумма 13200-00 В т.ч. НДС(10%) 1200-00,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4010
2025-05-12,461,0.0,3893.8,3893.8,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,710601001,40702810566000034567,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Дедиловское Быковка зд. 1. Сумма 3893-80 В т.ч. НДС(10%) 353-98,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4011
2025-05-12,1377,0.0,7200.0,7200.0,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,713001001,40702810566000008519,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Кимовск Бессолова 59. Сумма 7200-00 В т.ч. НДС(10%) 654-55,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4012
2025-05-12,1225,0.0,7764.0,7764.0,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,710601001,40702810066000006480,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Донской ул. Октябрьская 77а. Сумма 7764-00 В т.ч. НДС(10%) 705-82,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4013
2025-05-12,1693,0.0,10634.8,10634.8,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,713001001,40702810266000003830,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Ефремов Горького 17. Сумма 10634-80 В т.ч. НДС(10%) 966-80,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4014
2025-05-12,1534,0.0,3115.2,3115.2,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,713001001,40702810966000001815,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Новомосковск Трудовые Резервы 55. Сумма 3115-20 В т.ч. НДС(10%) 283-20,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4015
2025-05-12,1997,0.0,3800.0,3800.0,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,401145002,40702810166000014673,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Одоев 50 лет Октября. Сумма 3800-00 В т.ч. НДС(10%) 345-45,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4016
2025-05-12,1366,0.0,18338.0,18338.0,credit,"ООО ""ТОРГСЕРВИС 71""",7106023201,710601001,40702810366000015980,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК г Тула,Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Липки Октябрьская 2. Сумма 18338-00 В т.ч. НДС(10%) 1667-09,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4017
2025-05-12,391,20000.0,0.0,-20000.0,debit,"ООО ""РУСАГРИКОМ""",7727616155,772101001,40702810238360109601,044525225,ПАО Сбербанк г Москва,"Оплата по УПД № 1689 от 11.03.2025. за маргарин. В том числе НДС 10%, 1818.18 руб.",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,4018
